Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
1003.5790071658564,-0.15854214005554468,-0.15870400636617887,-0.45826905607783885,0.0,0.0,0.0,0.0,0.0
996.41402441262312,0.15854113728875063,0.15837854125589956,0.45826988339761776,2.5892227801468125e-92,0.0,0.0,0.00011921354140545688,-3.1877387455705144e-08
989.2484027980131,0.16281679301755503,0.16231485430904513,0.46312567360185142,6.4841393651788063e-81,0.0,0.0,0.0001265312385048574,-3.6746564199321012e-08
982.00795783398439,0.16374093244974119,0.16289399324682563,0.46331384250808227,1.4202981075644421e-70,0.0,1.6353721097039013e-318,0.00013510262352609426,-4.2510591819264191e-08
974.61313365461172,0.164155724382681,0.16295443764545325,0.46073491370237463,3.1984467717666776e-53,0.0,-4.0466926995762691e-281,0.00014633807588981806,-4.931192597850517e-08
966.93843588156642,0.1646580680653642,0.16308442387992272,0.45707161305887567,1.5158710512977373e-16,0.0,2.7535693203258776e-262,0.0001587997042728417,-5.7515419003503071e-08
958.83257614239983,0.16575682096532773,0.16377839169439312,0.45142855460920295,8.8688104690083178e-13,0.0,-1.2056531688968816e-259,0.00017298913477301493,-6.7637615997791332e-08
950.13864093638267,0.16857521642089068,0.1661303670123857,0.44164535668994453,2.7867653695713229e-09,9.2122829748628777e-308,3.6791567252746729e-247,0.00018868618096343041,-8.0454566856885742e-08
940.72237900342327,0.1747921382815889,0.17176777913567776,0.42421422695109179,4.7933602833805534e-07,-4.3871433014405952e-300,-5.0828546114381413e-226,0.00020557411923488068,-9.6992480800198716e-08
930.496038276695,0.188215295363932,0.1843821390484095,0.38831439449637628,3.2387995533375632e-05,6.986526070324829e-286,1.9856791370226809e-198,0.00022624383651349052,-1.1881445346742248e-07
919.42636239465617,0.21438041708410083,0.20929770390910107,0.34209954440666479,0.00013011819900649456,4.8878264465425136e-286,5.7819569338328721e-192,0.00024193577382839067,-1.4986749941176208e-07
907.515870989728,0.24162243028575858,0.23501693491954256,0.31221903853464461,0.00021357884094164463,-6.6629686303681826e-267,9.0124321601929735e-174,0.00025207987389681656,-1.9221003926807897e-07
894.75969176552348,0.27628010418840176,0.26764277280307169,0.29157805514343593,0.0002767113314871973,1.7515467947615656e-254,-4.5234957658326735e-170,0.00026340205722037366,-2.5130632267395298e-07
881.10775479854783,0.334252694156703,0.32238406320811919,0.21635769826412421,0.00024293445211697753,-3.097593866601236e-230,5.5512878628998873e-149,0.00027223440457821955,-3.3748602180836966e-07
866.45498259601288,0.41657486334048599,0.39986322170886979,0.099285320597905624,0.00018445359476918248,-1.6906002448981829e-211,-5.6890030291311203e-132,0.00027424752893646931,-4.7049526725619345e-07
850.66872420888467,0.51212288569064413,0.48900317204322619,0.053350830995480436,8.6955282135275751e-05,-6.0408956035384858e-204,-6.8050186065072813e-119,0.00026536581619342192,-6.899864108768754e-07
833.64559388934572,0.55169866186218997,0.52375945564733684,0.15064820319448913,-2.1884737813900046e-05,-2.5019162582087882e-169,-1.4031472021862127e-112,0.00022816147507373138,-1.0770580085621092e-06
815.36890159117854,0.53257930733474268,0.50241706909122286,0.30872440859345929,-9.6264035518261928e-05,-6.5956720857909374e-164,-2.9962126867166932e-99,0.00016729288686747647,-1.8055143425840026e-06
795.94597919194848,0.51268341803540807,0.48032884351067651,0.41746837098789502,-0.00015321729010175358,-9.896713191350651e-146,-6.7472607576029008e-89,8.7428758597690379e-05,-3.3092106533652626e-06
775.60658797742315,0.51266687843877889,0.47677511020248176,0.46644299218521379,-0.00018515641931890221,-6.4039706079717828e-112,-9.6516907351182369e-73,-1.0970167646003753e-05,-6.7950617831805259e-06
754.65955126406607,0.53837081189817582,0.49677938276812483,0.47519562822285533,-0.00019060909658347776,-6.9297028129490286e-108,-3.8395186866382695e-55,-0.00013625148768170448,-1.5753396322997318e-05
733.43070267335133,0.57175304146670669,0.52330034306697826,0.46821661855994012,-0.00016256338744617704,-2.5059122208056173e-95,-6.4115123262573856e-16,-0.00027104285178348141,-4.0747273589308355e-05
712.20761947503922,0.58846675651210489,0.53409926886138237,0.46632107252692645,-0.00010933943433630278,-2.3487096091953386e-80,-5.8513688803735717e-12,-0.00036722249974962748,-0.00011378070901822156
691.20791049555862,0.58737263846512633,0.52856836731854173,0.47264238806920655,-7.2839284982899799e-05,-1.2010570969235719e-71,-1.4577041982309594e-09,-0.00035107490798909347,-0.00032405801967100751
670.573686473821,0.59126491526205882,0.52748492357852683,0.46728085814431886,-3.301976716761244e-05,-2.8537638891230526e-52,-1.469228508040968e-07,-0.00010532795891323582,-0.00085056817239042605
650.383924724449,0.63086225462194534,0.5579178560549849,0.42333585937049456,-1.6705256945766852e-06,-2.2249778112431766e-32,-6.1944345668358129e-06,0.00032428813596071041,-0.0016369056832741704
630.67402811686134,0.73166874859242625,0.6414057108348743,0.34808068021874305,-1.4410340477635634e-05,-1.8455345815677986e-13,-3.4010188979406025e-05,2.0610660332658244e-05,-0.00071069115233657245
611.45428233122652,0.79301154576512545,0.68906261671071434,0.31021941438346978,-3.8504548122258162e-05,-1.0007538676455086e-10,4.3760358183172712e-05,-0.00030927298627242243,0.00019141494407069054
592.71920884622148,0.69723656600081085,0.60048069485873157,0.29693655368178096,-5.9555474117358744e-05,-2.6463881512230534e-09,-9.5536249201263129e-05,-0.00019650421920929407,-0.00058054308813448169
574.45505226858313,0.63026456970800382,0.53797145995440587,0.24383755196212986,-7.9062760774564192e-05,-6.8490220794868956e-08,-0.00022598615326867874,-2.6728626488673607e-05,-0.00091118877822606893
556.65260004906315,0.60657944680980336,0.51312001548819808,0.19562797993348857,-5.8189520524421032e-05,-2.5136776848115051e-07,-0.00037065131443474609,0.00018323758524611908,-0.0010513414328188284
539.30779530302743,0.60858066537031164,0.51017915094041655,0.15272527219864429,-4.6491468890735334e-05,-9.2459415367767112e-08,-0.00059579503762068726,0.0002340712955837855,-0.0011280678754155248
522.41380552772557,0.62155040723592947,0.51633661175532097,0.12440477018943952,-4.2583112728798635e-05,3.4943674737812503e-08,-0.00085834244201397946,0.00013074169379616394,-0.0010061944747781822
505.96150436091227,0.63524709246047451,0.52291344032971665,0.10637431637248085,-2.7888332144470349e-05,4.8493577704219472e-08,-0.0012048170350552057,0.00010045442717565448,-0.0009785803792661113
489.94149636014373,0.64720091140509339,0.52787982155217605,0.096418227262317746,-1.2821070346982896e-05,2.1349194034292609e-08,-0.001565090971691223,0.0001167478793172882,-0.000961997386646124
474.34417837126739,0.66006867045740591,0.53342304720064249,0.091331989388019785,-3.3709308511291856e-06,-3.7340898446957095e-09,-0.0019264540308929559,0.00013869172363949059,-0.0009342267844838284
459.15946906760792,0.67641412540757528,0.54157594490834526,0.088703978103600312,7.4224392003084845e-07,-1.6611437198395338e-08,-0.0022082045289541358,0.00015851771763736051,-0.00089902222216786676
444.37690147340521,0.697164171726115,0.5529964798496394,0.085590441113698734,4.2753636724849036e-06,-2.7480687562750356e-08,-0.0024134518132401025,0.00017639621822404397,-0.00086567268021870564
429.98697286626538,0.72242670256707697,0.5676722720751286,0.081641770525354929,5.0053814716619679e-06,-4.2031893098943769e-08,-0.0025806198795097039,0.00018864611824753589,-0.0008264212633164042
415.97927830645477,0.750792002479443,0.58440664242064599,0.076526252876341072,3.5202358245027413e-06,-6.6794506564630275e-08,-0.002761445638095654,0.00019328620637299614,-0.00079559439530022327
402.34207106309435,0.78182677056861394,0.60279715458929672,0.070498951323840764,3.9164290776349349e-06,-1.0436156734255954e-07,-0.0028879754001946908,0.00018819498510978675,-0.00075980203698644555
389.06580822189585,0.81481729872024289,0.62224095176293304,0.06386333045320447,5.2918625063512123e-06,-1.5768132664089913e-07,-0.0029427518972707997,0.00017116659942893134,-0.00072795158838811699
376.14288707230742,0.84564460395762353,0.63958162921323947,0.057221506196660332,6.598552137466844e-06,-2.3708009325470251e-07,-0.0029674355068957034,0.00013883012804815611,-0.00070048566433144471
363.56583823404338,0.87400751556839396,0.65464306975647446,0.050749264217158641,7.3708381180616388e-06,-3.2874211477945116e-07,-0.0028952958522692473,9.1920983711565928e-05,-0.00065718953595982413
351.32489240297065,0.90229713915425691,0.66925324798424413,0.044019998298555851,8.0266781342156997e-06,-4.5470009405513823e-07,-0.002826725796944124,4.4524073531762381e-05,-0.00061930283685658269
339.40832313975909,0.93062163870769155,0.68349207098805209,0.037934464400568135,9.5408514947073377e-06,-6.0911157447185037e-07,-0.0026936363107432013,1.3530050185487209e-05,-0.00058688197127377065
327.80734209468892,0.95707918216294274,0.69597574517959515,0.032894679046753639,9.3614744261245192e-06,-6.5393695484994061e-07,-0.0025047289128967282,2.1003755478864769e-06,-0.00057280331476475266
316.51574244756836,0.97999705569594653,0.7055418172671466,0.028518208854722393,8.4281881544540411e-06,-7.1765665445436162e-07,-0.0022770470900289469,1.4204185294068103e-07,-0.00055365162023715206
305.5274066110498,1.0007670930374388,0.71326017292389565,0.024501336426968279,5.5741025894411209e-06,-7.6607989088599293e-07,-0.0020018664867851241,1.4711477291947231e-08,-0.00053003849572310149
294.83450039440481,1.02128020601873,0.72051104745639805,0.02039928605547367,2.1330297503640762e-06,-4.2988377080960622e-06,-0.0017362235087613614,2.8540924909325743e-09,-0.00050673086527068187
284.42772608091428,1.041048735559059,0.72695770612784827,0.01650903319316005,2.8245297486941733e-06,-9.265835557351143e-06,-0.0014930896056510948,3.980387740700203e-10,-0.00049441941453869098
274.29996050411938,1.0588138266445526,0.73174557922612848,0.013233366211810427,9.607700057369754e-08,-7.0616265096968902e-06,-0.0012137461681073075,8.2255780342290868e-11,-0.00048325475939928544
264.44599288414628,1.0737337134777363,0.73434271409183793,0.010612842927667246,9.987533670314084e-25,-5.7069343335167607e-06,-0.00091141973866401549,4.2979282158236018e-12,-0.0004779800945776437
254.85983875844221,1.0857123746865796,0.73474518124803012,0.0085303980412716335,2.1451999102304246e-43,-3.7912875496099417e-06,-0.00055256718367559937,3.3495794328837342e-29,-0.00046944070628434503
245.53485722568533,1.0946267764017534,0.73293283629880079,0.0068472836865710179,9.3111979224274599e-64,-2.1542616203892997e-06,-0.00032528527658099576,3.2104475196283023e-53,-0.00045521986000625
236.46543449989932,1.100738515751857,0.72914435035553993,0.0054467091666471068,-6.5938723073126747e-39,-1.0848963116911935e-06,-0.00011827142707564881,2.6128001665859455e-68,-0.00042879771581005865
227.64686202755937,1.1045559935488427,0.72377317475488212,0.0043109686844906292,-1.6661928796286358e-32,-5.0135524337184274e-07,0.00016898881748582395,-1.370903685366599e-89,-0.00038860724434134838
219.07424904441737,1.1060507518608347,0.71684994424029469,0.0034007950599110881,-7.0749768337139035e-29,-4.9489355324554122e-07,0.00044437326130240817,-2.5700928358639056e-21,-0.00033505393793233779
210.74255556668118,1.1054639030942894,0.70857858041216559,0.0026745699102705169,4.9405112155060482e-43,-1.2521963828019143e-06,0.0006753282811215941,-1.4317208766993835e-39,-0.00027143819100639704
202.64705766067848,1.1025747324637223,0.69886352051841527,0.0020900697487827337,-2.7784478582766419e-38,-2.6244840717572953e-06,0.00085801249586973244,3.4177259536481095e-41,-0.00019890026109480735
194.7833118291997,1.0955776260374819,0.68662233380973703,0.0016201479088762023,-3.8437008270043298e-36,-4.6568558116521537e-06,0.00096009395934615327,-1.5332747418158378e-38,-0.00012071957236944181
187.14696289888764,1.079859767127914,0.66908460586878959,0.001247761345764804,1.5941067193925914e-20,-7.3763457913061844e-06,0.0011389268103952979,-1.7222825491245315e-76,-2.8328839279011947e-05
179.7337090096795,1.0474574026966366,0.6415585780912636,0.00095809101584624391,7.6534353036393204e-14,-1.1671165728804531e-05,0.0012888190674371879,5.4414105980042586e-62,6.6531991787306677e-05
172.53932361931479,0.99559539237134231,0.60271963160388964,0.00072897464073016886,5.6045914833741073e-42,-1.7517770383975161e-05,0.0014916797211081481,3.9140272619139436e-48,0.00015353583445134027
165.55930122105292,0.92609502825536083,0.55407095129874051,0.00054150696257223522,-3.2107776589538744e-16,-1.3151778510446548e-05,0.0015266776274995668,1.6715041255649192e-46,0.0002119083121145662
158.78758694496352,0.83558703043911464,0.49399327946667881,0.00038894448559699795,-3.0502719937600271e-11,1.4577451226621219e-05,0.0013187465426064485,6.886974923842327e-21,0.0002390034955695201
152.21471432546539,0.72678326892571476,0.4245121573022459,0.00026897262637968003,-3.1598133986501127e-12,4.2305195052125732e-05,0.001013601518260898,-1.0772455967241597e-20,0.0002459609387343519
145.82529703208687,0.60184323594603484,0.34725546661670137,0.00017744718129744956,-4.3346099505564074e-11,6.85022651895626e-05,0.00072596467125706117,-2.9332536888000313e-19,0.00022724226919759597
139.59271651096998,0.465678529701961,0.2653587987450976,0.0001102856434972016,-1.6192565874269713e-10,8.3893960143355533e-05,0.00048475677333148677,1.2365410067343632e-18,0.00019688835830481734
133.4718827401486,0.32715004961909244,0.18404846758451754,6.1805755138912184e-05,1.3178110028452025e-10,8.7054647625354586e-05,0.00031187347670910085,2.5428415764776977e-16,0.00016203615598807896
127.39545156679038,0.19784397985904434,0.10983179672501819,2.7436719976296721e-05,-6.5393200222521658e-11,8.2749293038723783e-05,0.00018952095050606653,4.3288984556335532e-15,0.00011752217152724066
121.27760637962351,0.088177018105682237,0.048267610831373986,4.7799443903828471e-06,-2.0483179756855971e-09,7.2529240474227712e-05,0.00011626235335757856,1.9440428738500911e-16,9.0014134177998813e-05
115.03023349136959,0.009853576783882545,0.0053129261262654381,-8.0637017302773954e-06,5.5160516997758259e-10,6.2603861896675745e-05,6.8154304641206479e-05,-4.146086555099365e-15,5.742340250564456e-05
108.59044680852848,-0.019188216884970188,-0.010177190949065107,-1.6842431323527227e-05,-6.4431639011052183e-10,4.9726835308710904e-05,3.1966223117329813e-05,1.5406799668917415e-15,3.3088015634543104e-05
101.94699357453212,-0.029445922026411608,-0.015338655453177807,-2.1610729454326185e-05,2.4050620816876291e-12,3.3288582064579868e-05,1.1644681512710861e-05,2.6967502273178148e-18,1.4617545643779745e-05
95.152541881617594,-0.026571835136110167,-0.013571502122374568,-1.8961919565278155e-05,-8.8349600097685005e-13,1.3726812384177931e-05,2.0788441491626594e-06,-2.5089648238415969e-24,2.0690274858240094e-06
88.317494242907557,-0.018380681098449259,-0.0091901179947342371,-8.9247677218465965e-06,2.7109783446568884e-30,2.0886467248794348e-06,5.7854705450820395e-08,5.5510230301873044e-23,-6.8032946598161422e-07
81.580655528879575,-0.010068040062265027,-0.0049210949741222976,-1.7098541738411622e-06,2.4272519137713502e-31,-8.4826103995465358e-08,-8.7866296917828215e-08,1.5221158378520972e-54,-6.2891757189538998e-08
75.072058853350214,-0.007757697821034526,-0.0037028481388858836,1.4261524926039489e-06,2.4377816420225939e-45,-4.0989405074781135e-08,-1.8988901244148926e-08,2.0012102963628118e-50,-1.9920109943041186e-09
68.894222787245965,-0.0030473098619836492,-0.0014192762820641747,2.119976427037611e-06,1.6336852769516611e-70,-1.1040578166719871e-09,-7.563556205753921e-10,1.51242447394918e-64,-2.1851398981228679e-10
63.116632052759378,0.0020533117807985946,0.00093269609035928625,1.520525380612793e-06,1.3105413802602998e-84,-8.6932595138182064e-13,1.8364804052089592e-12,9.05273190116485e-70,-2.3458707032842225e-12
57.773487080631895,0.0089293545157147491,0.0039548752168343526,4.794960650152981e-07,4.9276349023964481e-87,-6.4863247671635989e-34,2.9194270625365154e-13,-2.3437963642656587e-104,-5.3783214015062933e-36
52.866375839581288,-442.57195894053478,-191.11107534615488,-0.0022926041169879317,0.0,0.0,0.0,0.0,0.0
